   0   4   4
     1  0.17716E+01
    1   -1    1
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00 -0.502619601E-02  0.707172777E-01
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1 -0.331779637E-01  0.179101051E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00 -0.502619601E-02  0.707172777E-01
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0 -0.331779637E-01  0.179101051E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00 -0.502619601E-02  0.707172777E-01
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1 -0.331779637E-01  0.179101051E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00 -0.502619601E-02  0.707172777E-01
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2 -0.331779637E-01  0.179101051E+00  0.000000000E+00  0.000000000E+00
    2    2    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00 -0.502619601E-02  0.707172777E-01
    1  0.915250597E-01 -0.612440155E-17  0.915250597E-01
    3   -3    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3 -0.973435615E-03  0.311847405E-01  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00 -0.405229422E-04  0.636563430E-02
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2 -0.973435615E-03  0.311847405E-01  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00 -0.405229422E-04  0.636563430E-02
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1 -0.973435615E-03  0.311847405E-01  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00 -0.405229422E-04  0.636563430E-02
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0 -0.973435615E-03  0.311847405E-01  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00 -0.405229422E-04  0.636563430E-02
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1 -0.973435615E-03  0.311847405E-01  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00 -0.405229422E-04  0.636563430E-02
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2 -0.973435615E-03  0.311847405E-01  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00 -0.405229422E-04  0.636563430E-02
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3 -0.973435615E-03  0.311847405E-01  0.000000000E+00  0.000000000E+00
    3    3    2
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00 -0.405229422E-04  0.636563430E-02
    1  0.340077273E-02 -0.137247645E-18  0.340077273E-02
    4   -4    1
    1   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    1    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    2    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    3    3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    4   -4 -0.803858134E-05  0.283522781E-02  0.000000000E+00  0.000000000E+00
    4   -3  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    4   -2  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    4   -1  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
    4    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
